,score,cluster,review
13044,1.0,2,"너무불친절하고 음식은맛이없고 반찬은너무작게나오고 손님이많아지니
사람이변하네요"
13045,1.0,2,음식 정말 맛없고 비싸다 너무 심한듯
13046,1.0,2,비싸요
13048,1.0,2,비쌈
13054,1.0,2,불친절한거 같아요
13058,1.0,2,부페가 쉣
13062,1.0,2,"낙지양도 적고 금액만 비싸고 너무 불친절해요
두번은 안갈듯.."
13063,1.0,2,가격대비 별로네요
13066,1.0,2,왕불친절
13069,1.0,2,고기는  노멀. 그 외 메뉴는 전부 쓰레기. 서빙 최악
13070,1.0,2,맛없음 C
13073,1.0,2,"음식값도 착하지 않으면서 서비스도 꽝.
다시는 가지 않을겁니다."
13076,1.0,2,커피도 너무 늦게 나오고 케잌도 너무 맛없어서 놀랐어요
13077,1.0,2,걍 평범함
13079,1.0,2,"주차장 협소해서 아주 싫어요, 또한 맛도 별로고요, 특히 배추김치는 별로임"
13083,1.0,2,가격 저렴해서 좋았는데 이제 아니내요.
13085,1.0,2,맛없어요
13086,1.0,2,별로
13090,1.0,2,"음식,풍경모두 별로네요"
13093,1.0,2,별로
13094,1.0,2,맛있는지모르겠어요
13095,1.0,2,맛 없음.
13096,1.0,2,돈이 아까운 곳
13106,1.0,2,예전맛이 아님 비싸요
13107,1.0,2,다시는 안가요~서비스 엉망~맛도 별로~
13114,1.0,2,최악 커피 맛없다
13119,1.0,2,신선도가 별로 이었음
13125,1.0,2,별로네요..
13128,1.0,2,옛맛이 글쎄요 아닌듯 갈비가 넘비싸여
13130,1.0,2,"예전과 많이 다름 가격, 맛등등"
13131,1.0,2,"일단 양에 놀라고, 맛에 놀라고, 가격에 놀라게됨.. 가성비꽝에 심지어 맛도 별다를게 없는집.. 재방문의사 전혀 없은"
13133,1.0,2,주인이아닌지  불친철함...
13139,1.0,2,맛 없음
13141,1.0,2,너무춥습니다  백김치군내납니다   계산하는분불친절  맛도별로
13142,1.0,2,맛없음
13144,1.0,2,들어간 재료와 가격대비 먹을만하지않았슴.추가주문이많음
13148,1.0,2,가격이 너무 은근슬쩍 올라서 가성비 별로. 비추
13157,1.0,2,맛이별로임
13161,1.0,2,청결하지않음
13163,1.0,2,별루에요.
13167,1.0,2,직원 불친절~ 털래기는 보통.국물은 짜고 코다리.쭈꾸미는 뻣뻣
13170,1.0,2,흔한맛 불친절한서비스
13173,1.0,2,"비싸다. 맛은 평범. 3900원이 적당하다고 생각한다.
7000원은 좀...."
13174,1.0,2,"관광지 바가지 완전 실망...
가성비 완전 제로"
13176,1.0,2,불친절...옛날생각하고가면 최악이다
13177,1.0,2,ㅜㅜ
13181,1.0,2,넘비싸~
13184,1.0,2,별하나도 아까운 장소입니다
13194,1.0,2,짜요
13200,1.0,2,비추입니다
13203,1.0,2,맛없어요
13204,1.0,2,"창업주인 바뀌고 위생,써비스,맛이 완전히 바꿤"
13206,1.0,2,맵고 싱겁고 음...그닥..
13207,1.0,2,맛없음ㅜ
13208,1.0,2,낙지도 싱싱하지 않고 멋이 없어요.솔직히
13209,1.0,2,소문에 비해 그닥
13215,1.0,2,별루..꽝~~
13220,1.0,2,별 하나도 아까움 친절도나 맛이나..꽝!!
13221,1.0,2,가격만 비싸요
13226,1.0,2,맛없어요
13227,1.0,2,그닥
13229,1.0,2,별로ㅠ
13232,1.0,2,무한리필 아님
13233,1.0,2,먹x돈나 맛없어
13239,1.0,2,불친절
13245,1.0,2,"위생최악, 서비스 최악, 맛 최악"
13252,1.0,2,다시는 가고싶지 않아요
13256,1.0,2,별루!
13257,1.0,2,"불러도 대답도 안하는 불친절한 종업원, 다 식어 나와서 맛도 없었음"
13258,1.0,2,"너무 기대해서 그런가요
정말 맛없어요"
13261,1.0,2,가성비 최하
13267,1.0,2,"별로인것같았어요.
써비스는10저만정에1점정도써빙하는사람들이손님이더달라고하는것에는좀처럼신경을안쓰는것같았어요.아까워서그랬을까?
된장찌개시킨것은
고기다먹고
기다리다지쳐서
가려고하니까그때나오고.
비싼가격에써비스는형편없었요.
든번다시가고싶지않은식당이였어요."
13269,1.0,2,먹을거 별로 없어요
13270,1.0,2,맛은 그다지
13271,1.0,2,진짜별루다
13272,1.0,2,불친절
13273,1.0,2,"맛없음, 짜고, 달고, 느끼하고, 가격도 비쌈
별 반개가 없어서 한개"
13275,1.0,2,비싸다 그렇다고 맛집도 아니다
13277,1.0,2,본점은 맛 유지하나해서 갔더니 냄새나고 맛없음. 불친절도 덤
13278,1.0,2,가성비 매우 나쁨
13286,1.0,2,맛없음
13290,1.0,2,비싸요..
13294,1.0,2,가성비 떨어짐
13296,1.0,2,진짜별로 다신안가요
13300,1.0,2,너무 이윤적이고 비싸다. 내용물에 야채도 터무니없이 빈약.
13301,1.0,2,그다지
13303,1.0,2,비싸고 불친절
13304,1.0,2,생각 보다 별로 였어요
13305,1.0,2,별로
13308,1.0,2,"양은 적고 맛은 밋밋함
짜장, 짬뽕은 먹을만 한데 과분한 가격임
그리고 전체적으로 너무 비쌈 맛에비해
맛은 그냥 주변 맛집이 나은정도나 비슷한 수준"
13311,1.0,2,정말 맛없다. 특히 볶음밥. 최악의 맛
13313,1.0,2,맛 별루에요 ㅎ
13317,1.0,2,먹x돈나 맛없어
13330,1.0,2,서비스도 맛도 별로....
13331,1.0,2,맛없는식당  아구찜이맛이없다
13335,1.0,2,가격대비 내용물이 실망이다
13341,1.0,2,짜고 자극적
13344,1.0,2,"맛과 품질이 전에비해 실망했슴.
비추천 입니다."
13352,1.0,2,별로였어요
13353,1.0,2,일단 서비스랑 직원이 ㄹㅇ최악그리고 너무 비쌈
13354,1.0,2,별로
13355,1.0,2,꽝 입니다
13361,1.0,2,정말정말 별로에요!
13364,1.0,2,음...
13367,1.0,2,"불친절하고 1인 1메뉴 안시키면 주문 불가능에 음식도 다 식어서 나오고 반찬들도 짜요
다신 안 갈 거예요!"
13369,1.0,2,맛. 값 윽~~~ 쓸 가치가 없다
13380,1.0,2,맛없어요
13382,1.0,2,양은 많음
13384,1.0,2,"두번 다시 가기 싫은곳 입니다
불치절 맛도  변하고 영도줄고 영 아닙니다"
13387,1.0,2,맛없
13389,1.0,2,저렴한 메뉴가없음 다른 지점에비해
13390,1.0,2,음식이 맛이 없음
13393,1.0,2,"깔끔하고 후식 서비스가 좋은데
보통 음식이 주방에서 데워나오지만 카운터 뒤에서 만들어진 짜장을 걍 국자로 퍼주는 조리품같네요ㅡ.ㅡ
짬뽕도 가격(9천)에 비해 양도,재료퀄리티도 별로에요
또 가고싶진 않네요"
13396,1.0,2,맛이 변했네요 대실망 다시는 안갑니다~~~  비싸기만 하구
13401,1.0,2,저는개인적으로별로였어요
13406,1.0,2,형편없는집 비싸고!
13409,1.0,2,가격상승대비  기존보다 재료아낀듯
13413,1.0,2,별루....
13417,1.0,2,별로에요~ 비싸도 한우드세요~
13418,1.0,2,한그릇만원  맛은보통  가성비 꽝
13420,1.0,2,"음식 맛없음,왜 유명한지 모르겠음"
13421,1.0,2,되게비쌈(양이적음)..  음식이짜다
13424,1.0,2,육게장 맛집입니다  고기도 맛있습니다  그런데  가격이  좀 쎕니다  가격 빼고는 맛과친절이 좋습니다
13426,1.0,2,갈수록 질 떨어짐 비추
13432,1.0,2,위생 상태 불량 깜놀했음요  추천받아 손님들 모시고  갔다가  욕먹고 나왔음 .
13433,1.0,2,별 하나도 아까움.
13443,1.0,2,별로
13447,1.0,2,절대 가지 말것!!!!!!!
13450,1.0,2,맛이그닥.
13451,1.0,2,음식이 너무달고  직원이 불친절
13457,1.0,2,"쿠폰들고 갔더니 그메뉴 지금재료없다함
맛에비해 비쌈 직원들 친절하지 않음
그닥 가성비 불량 재방문의사 없음"
13461,1.0,2,진짜가격대비맛이...
13464,1.0,2,가격대비 별로.
13473,1.0,2,안좋음 별로 비추
13476,1.0,2,별로 였어요
13478,1.0,2,가격대비 최악
13480,1.0,2,비싸요
13484,1.0,2,동치미맛은 괞찮은데  메밀전은 별로
13491,1.0,2,맛 없음
13492,1.0,2,완전 별로   가격도 그닥  안싸요.
13497,1.0,2,완전별로예요
13498,1.0,2,"걍~
건강한 맛~~~"
13499,1.0,2,맛은 그럭저럭인데 주인의 접객태도는 그지같음
13506,1.0,2,랍스타는 별로네요 어쩐지.......
13513,1.0,2,그냥 맛없음
13515,1.0,2,맛은 별로...
13517,1.0,2,지하 파스타 집은 생애  최악. 별하나도 아깝다
13518,1.0,2,다신안가...진짜
13523,1.0,2,절대 가지마세요
13525,1.0,2,음식이 성의없음
13526,1.0,2,불친절
13529,1.0,2,가격만 비싸고 낚지가 별로 없음
13536,1.0,2,별로다
13550,1.0,2,맛. 값 윽~~~ 쓸 가치가 없다
13551,1.0,2,짜요!!! 엄청 짜요!!!!
13552,1.0,2,"맛은 그럭저럭 너무 비싸요
가성비 최악"
13555,1.0,2,짜고 양도 줄고 여전에 좋아서 자주 갔는데 요즘은 안감 포장하면 보통 양이 많거나 싸거나 하는데포장도 안좋음
13557,1.0,2,가격이비싸요~
13564,1.0,2,비쌈
13571,1.0,2,불친절해요
13583,1.0,2,불친절함
13584,1.0,2,"가격에비해너우부실함,"
13593,1.0,2,TV방송 하기전에는 그래도 괜찬은편 이였으나 방송후 모든 메뉴 가격이 터무니 없이 인상 하고 그 가격에 써비스도 형편없고 음식도 부실하여 다시는 그누구에게도 추천하고 싶지 않다~~
13596,1.0,2,별로입니다
13598,1.0,2,지하 파스타 집은 생애  최악. 별하나도 아깝다
13600,1.0,2,K본부방송에서나오길래 가봤더니 값은 서울보다 약간 저렴?  맛은  그저 평범하고  한데  주문하면  한참  있어야 나오고 별로 추천하고  싶지않네요
13605,1.0,2,지극히 평범하고~~~줄서서먹을정도는아닌듯~~
13606,1.0,2,"음식최악
신경좀 씁시다^^"
13609,1.0,2,구색.구성.분위기.친절도..쫌...
13611,1.0,2,맛없어요
13612,1.0,2,비쌈 뉴코아 강추
13621,1.0,2,완전별루
13622,1.0,2,식당이 정말 너무 맛없음.
13623,1.0,2,고기질이나 맛은 좋지만 가격에 비해 서비스가 최악 !!!!!  다신 안가야할곳 !!!!!
13624,1.0,2,가성비 매우 구림
13633,1.0,2,딱 부대찌개 맛~~~
13642,1.0,2,뷰만 조음
13644,1.0,2,별로...
13646,1.0,2,별
13649,1.0,2,맛이 ㅜ ㅜ
13651,1.0,2,아주아주 많이 맛없고 별로임
13654,1.0,2,별로..
13656,1.0,2,난 별로던데...
13657,1.0,2,"음식 너무 별로에요, 다 식고 딱딱하고,마르고.."
13665,1.0,2,"별 하나도 아깝네요...맛은 바로 나온 거 먹으니 괜찮았는데
... 서비스가 너무... 별로였어요... 홀 분위기도... 와서 먹으라는 건지.뭔지.... 첨와봤는데... 다신 안갑니다.."
13668,1.0,2,청국장맛이 영아니예요ᆢ
13669,1.0,2,"가격 대비 최악 수준 환기 안돼서 냄새 쩔고
가격 현재 대비 절반이어야 별 세개 가능"
13671,1.0,2,맛이 별로에요.
13676,1.0,2,그냥 비싸
13677,1.0,2,가성비가 나쁜듯합니다.밑반찬이 너무 박합니다.
13680,1.0,2,스테이크 가니쉬에서 가스냄새가 나고 불친절한 종업원의 응대는 정말...;;; 최악이였다...
13685,1.0,2,"위생, 맛 별로"
13691,1.0,2,맛없
13699,1.0,2,서비스 불친절
13701,1.0,2,옛날맛이 아니네요~ ㅠㅠ
13702,1.0,2,너무 맵고 맛 없어요
13713,1.0,2,두번다시는안감
13714,1.0,2,가성비가 내립니다~ 그냥 가격값.4인 이상 따로 먹을 각오하세요. 건배도 눈빛으로....
13716,1.0,2,짱뽕순두부는 비추 캡싸이신맛
13717,1.0,2,정말 맛은 있는데 너무 불친절하네요. 사장이 손님들 막 대하니 직원들도 불친절한 느낌 . 꽃게찜.꽃게탕 정말 맛은 있지만 두번 다시는 안 가고 싶은 곳이네요.
13718,1.0,2,옛날맛이 안남
13719,1.0,2,일단은 종업원들의 선택적 친절함에 다시 가보고싶은 생각이 안들어요. 음식맛이 직원의 불친절함을 뛰어 넘는 맛이라면 모르겠지만  음식맛도 그정도는 아니라서..별점 하나도 아까워요
13720,1.0,2,너무달고...2번째는 다르겠지하고 갔는데 저는 별로
13721,1.0,2,"예상했던 것보다 맛, 가격, 서비스에 만족스럽지 못함"
13722,1.0,2,최악 비싸고맛없고
13723,1.0,2,",.그냥 그랬어요 특별한 맛은 없고  사람이  많아서 그런지 너무 성의 없는것 같은 느낌 계란말이김밥은 너무 엉망으로 만들구 유명한집치구는 별루에요"
13724,1.0,2,예전 맛은 아닌거같아요.화장실 좀 심하게 더러워요
13728,1.0,2,그냥 그렇네요
13731,1.0,2,맛에 비해  비싼듯
13734,1.0,2,"9명이 차 7잔 빵 2 시켰는데 1인 1차라고
안된다고 기분나쁘게 이야기하는 사장인지 직원인지 진짜 그냥 나오고싶었지만...
가격이나싸나 아메리카노만 8천원 모든차가
만원에서만이천원 롤케익 한조각에 6천원
가격에비해 서비스는 별로
다시는 안가기로 친구들과얘기하고
비싼차 마시고 나왔다"
13736,1.0,2,고기 질이 너무 안 좋습니다
13741,1.0,2,돈을 많이 벌어서...건방진 서비스...다시는 가지 맙시다.
13743,1.0,2,별루...
13744,1.0,2,가격대비도 쓰레기고 진짜 맛없는데 여기 맛잇다는 사람들은 최소 초밥 여기서 처음 드셔보신분
13745,1.0,2,"예전엔 맛도 있고, 이 지역에선 꽤 괜찮은 곳이 었는데 ...

고기의 양은 줄고,  밑반찬이라고도 할 수 없는 그런 반찬에 서비스는 엉망."
13748,1.0,2,"일단 화장실이 너무 더러워요..
사장님두 친절하지 않아요..
음식두 별루예요..
가본 쿠우쿠우중에 젤 별루였어요
두번은 안 갈꺼같아요"
13757,1.0,2,비싼 거 같아요
13759,1.0,2,불친절함
13760,1.0,2,별도 아깝네요
13761,1.0,2,한우떡갈비비추
13762,1.0,2,가끔 가는 백화점 친절도 가격도 만족못했다
13765,1.0,2,비싸고 싱싱하지가 않아보임
13766,1.0,2,가격 대비 아쉽습니다;;
13773,1.0,2,엉망.....
13778,1.0,2,별안주고싶네요..ㅋ
13780,1.0,2,비싸고 정신없고 맛도양도.밑반찬도.그냥그럼.
13783,1.0,2,별루~ㅠ
13788,1.0,2,왜 많이 찾는지 모르겠음 저렴한편은 절대 아닌데
13789,1.0,2,고기맛은괜찮으나 마니불친절하네여
13790,1.0,2,음식은 먹을만한데 너무비싸다
13791,1.0,2,값이 오름
13792,1.0,2,맛은있으나 주인아줌마인지 직원인지 암튼불친절 말투도그닥!! 그렇게힘들고 불친절할거면 다른일알아보시던지..내돈내고가서 먹고 기분더러운것은 덤으로 얻어왔네요..
13799,1.0,2,해산물 신선하지 않고 가격만 비싸고 ㅡㅡ 비추
13800,1.0,2,고기 질기고 맛없었음.
13802,1.0,2,"맛도 그렇고, 가성비 점수로 준다면 100점 만점에 10점도 과합니다."
13806,1.0,2,별로
13809,1.0,2,맛없음
13810,1.0,2,맛 없음
13811,1.0,2,양도 맛고 맛있었어요
13815,1.0,2,갈수록 맛이좀. ....  가격오르면 개선됬어야
13820,1.0,2,맛에놀라고 가격에 놀라고 . 어떻게 리뷰 점수가 3.8인지 궁금하다
13822,1.0,2,맛너무없어요
13832,1.0,2,그냥 분위기만 좋습니다 생각보다 작고 커피 매니아가 먹는 커피는 아닌듯
13836,1.0,2,별루... 가성비 떨어짐
13838,1.0,2,창렬
13841,1.0,2,짭은역시 짭
13844,1.0,2,비추
13845,1.0,2,지저분
13847,1.0,2,밥갑대비 맛없음
13848,1.0,2,불친절
13851,1.0,2,어이없는 맛
13853,1.0,2,맛없어요
13858,1.0,2,짭뽕 맛이 괜챃아유
13862,1.0,2,불친절
13863,1.0,2,고기 맛 별로
13865,1.0,2,그냥
13871,1.0,2,지극히 평범. 가격도 싸지 않음. 가족들이 많이오는곳.
13872,1.0,2,"손님와도 무관심하고 맛에비해 가격이 비쌈
이돈으로 고급호텔 코스요리 가는게 더 나을듯"
13874,1.0,2,맛없는
13878,1.0,2,"들어와서 주문할려고 해도 바쁜지 서빙하는 직원은 본체만체
위생개념 하나도 없고 음식도 맛없고 이런집을 맛집이라고 방송에 내보낸거는...좀 아니라고 봅니다"
13880,1.0,2,생각보다 너무 맛없네요
13881,1.0,2,가격 쓸대없이 비싼곳 사기임
13882,1.0,2,서빙 써비스가 0 입니다
13883,1.0,2,가격이 터무니 없이 비쌈
13887,1.0,2,가보면.알겨
13889,1.0,2,햄이 많이 적음 가격대비 별로...ㅡㅡ
13890,1.0,2,옛날보다 넘 비싸고 별로임
13892,1.0,2,그닥
13895,1.0,2,환기도 안되고 너무더워요 청결도 별루... 장어는 좋은거쓰시는듯 화생방훈련하기 딱좋음!
13899,1.0,2,가격대비 너무 별루...안가겠습돠...  왜이래되었나요...
13902,1.0,2,맛이 예전만 못해요 불친절하고 ㅠㅠ
13906,1.0,2,"맛이 별로였어요
직윈분 불친절하고"
13912,1.0,2,별루
13916,1.0,2,예전보다 닭도 작아졌고 맛도 별로인듯...
13917,1.0,2,별로였어요
13919,1.0,2,최악
13920,1.0,2,그냥 냉면.... 비싼 냉면.. 맛도 그냥 냉면
13921,1.0,2,정자점보다 맛도 별로고 서비스는 더 별로입니다 누가하시는지 모르겠지만 다른 지점 가세요
13923,1.0,2,그닥
13924,1.0,2,기대이하
13927,1.0,2,별로
13931,1.0,2,별루..
13933,1.0,2,최악
13934,1.0,2,별로. 잡동사니만 가득하고. 비싸요
13937,1.0,2,직원분들 불친절
13939,1.0,2,커피 맛없어요
13942,1.0,2,가성비 제로요. 비추
13944,1.0,2,커피가 넘 비싸요.  바다뷰는 최곱니다
13954,1.0,2,맛 드럽게없고.  사장님 불친절함
13955,1.0,2,주치서비스0점
13956,1.0,2,맛없고 비싸고 육전 진짜 형편없네
13957,1.0,2,추천안함
13963,1.0,2,"정말 맛이 없어요. 전반적으로 분위기,환경,친절도
평균이하 입니다. 다시는 가고싶지 않아요"
13965,1.0,2,음식맛도 예전같지 않고 주인이 매우 불친절함.
13967,1.0,2,"버거킹이  더  싸고  맛 좋다
맥주는  평이"
13969,1.0,2,절망수준
13973,1.0,2,맛대가리상실
13975,1.0,2,맛이없습니다
13978,1.0,2,별로에요
13988,1.0,2,서비스 빵점.얼마전부터 반찬도 셀프. 가격도 비쌈
13995,1.0,2,가격대비 별로임
13997,1.0,2,서울보다 가격이 더 비쌈니다.
14000,1.0,2,힝 ㅠㅠㅠ왜 별점 저렇게 높은거지ㅠㅠ맛없어요ㅠ
14003,1.0,2,너무비싸요
14007,1.0,2,"3층까지 있어 넓고 전망 좋음
해물파전 맛있음
칼국수는 비추
둘다 늦게 나옴 3~40분 대기
김치 깍두기 추가 5~10분대기
서비스 안좋음
재방문 안함"
